window_id,interim_path,start_sample,end_sample,label,label_name,dataset,source_clip_id,rms,split
796,data/interim/negative/esc50/2-209478-A-25.wav,24000,40000,0,negative,esc50,negative/esc50/2-209478-A-25,,train
797,data/interim/negative/esc50/2-209478-A-25.wav,32000,48000,0,negative,esc50,negative/esc50/2-209478-A-25,,train
798,data/interim/negative/esc50/2-209478-A-25.wav,40000,56000,0,negative,esc50,negative/esc50/2-209478-A-25,,train
799,data/interim/negative/esc50/2-209478-A-25.wav,48000,64000,0,negative,esc50,negative/esc50/2-209478-A-25,,train
800,data/interim/negative/esc50/2-209478-A-25.wav,56000,72000,0,negative,esc50,negative/esc50/2-209478-A-25,,train
801,data/interim/negative/esc50/2-209478-A-25.wav,64000,80000,0,negative,esc50,negative/esc50/2-209478-A-25,,train
802,data/interim/negative/esc50/2-209478-A-25.wav,72000,80000,0,negative,esc50,negative/esc50/2-209478-A-25,,train
803,data/interim/negative/esc50/2-96033-A-13.wav,0,16000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
804,data/interim/negative/esc50/2-96033-A-13.wav,8000,24000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
805,data/interim/negative/esc50/2-96033-A-13.wav,16000,32000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
806,data/interim/negative/esc50/2-96033-A-13.wav,24000,40000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
807,data/interim/negative/esc50/2-96033-A-13.wav,32000,48000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
808,data/interim/negative/esc50/2-96033-A-13.wav,40000,56000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
809,data/interim/negative/esc50/2-96033-A-13.wav,48000,64000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
810,data/interim/negative/esc50/2-96033-A-13.wav,56000,72000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
811,data/interim/negative/esc50/2-96033-A-13.wav,64000,80000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
812,data/interim/negative/esc50/2-96033-A-13.wav,72000,80000,0,negative,esc50,negative/esc50/2-96033-A-13,,train
813,data/interim/negative/esc50/2-98866-A-47.wav,0,16000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
814,data/interim/negative/esc50/2-98866-A-47.wav,8000,24000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
815,data/interim/negative/esc50/2-98866-A-47.wav,16000,32000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
816,data/interim/negative/esc50/2-98866-A-47.wav,24000,40000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
817,data/interim/negative/esc50/2-98866-A-47.wav,32000,48000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
818,data/interim/negative/esc50/2-98866-A-47.wav,40000,56000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
819,data/interim/negative/esc50/2-98866-A-47.wav,48000,64000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
820,data/interim/negative/esc50/2-98866-A-47.wav,56000,72000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
821,data/interim/negative/esc50/2-98866-A-47.wav,64000,80000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
822,data/interim/negative/esc50/2-98866-A-47.wav,72000,80000,0,negative,esc50,negative/esc50/2-98866-A-47,,train
823,data/interim/negative/esc50/3-129678-A-13.wav,0,16000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
824,data/interim/negative/esc50/3-129678-A-13.wav,8000,24000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
825,data/interim/negative/esc50/3-129678-A-13.wav,16000,32000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
826,data/interim/negative/esc50/3-129678-A-13.wav,24000,40000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
827,data/interim/negative/esc50/3-129678-A-13.wav,32000,48000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
828,data/interim/negative/esc50/3-129678-A-13.wav,40000,56000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
829,data/interim/negative/esc50/3-129678-A-13.wav,48000,64000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
830,data/interim/negative/esc50/3-129678-A-13.wav,56000,72000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
831,data/interim/negative/esc50/3-129678-A-13.wav,64000,80000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
832,data/interim/negative/esc50/3-129678-A-13.wav,72000,80000,0,negative,esc50,negative/esc50/3-129678-A-13,,train
833,data/interim/negative/esc50/3-141559-A-45.wav,0,16000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
834,data/interim/negative/esc50/3-141559-A-45.wav,8000,24000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
835,data/interim/negative/esc50/3-141559-A-45.wav,16000,32000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
836,data/interim/negative/esc50/3-141559-A-45.wav,24000,40000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
837,data/interim/negative/esc50/3-141559-A-45.wav,32000,48000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
838,data/interim/negative/esc50/3-141559-A-45.wav,40000,56000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
839,data/interim/negative/esc50/3-141559-A-45.wav,48000,64000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
840,data/interim/negative/esc50/3-141559-A-45.wav,56000,72000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
841,data/interim/negative/esc50/3-141559-A-45.wav,64000,80000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
842,data/interim/negative/esc50/3-141559-A-45.wav,72000,80000,0,negative,esc50,negative/esc50/3-141559-A-45,,train
843,data/interim/negative/esc50/3-154926-B-40.wav,0,16000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
844,data/interim/negative/esc50/3-154926-B-40.wav,8000,24000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
845,data/interim/negative/esc50/3-154926-B-40.wav,16000,32000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
846,data/interim/negative/esc50/3-154926-B-40.wav,24000,40000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
847,data/interim/negative/esc50/3-154926-B-40.wav,32000,48000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
848,data/interim/negative/esc50/3-154926-B-40.wav,40000,56000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
849,data/interim/negative/esc50/3-154926-B-40.wav,48000,64000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
850,data/interim/negative/esc50/3-154926-B-40.wav,56000,72000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
851,data/interim/negative/esc50/3-154926-B-40.wav,64000,80000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
852,data/interim/negative/esc50/3-154926-B-40.wav,72000,80000,0,negative,esc50,negative/esc50/3-154926-B-40,,test
853,data/interim/negative/esc50/3-155234-A-43.wav,0,16000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
854,data/interim/negative/esc50/3-155234-A-43.wav,8000,24000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
855,data/interim/negative/esc50/3-155234-A-43.wav,16000,32000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
856,data/interim/negative/esc50/3-155234-A-43.wav,24000,40000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
857,data/interim/negative/esc50/3-155234-A-43.wav,32000,48000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
858,data/interim/negative/esc50/3-155234-A-43.wav,40000,56000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
859,data/interim/negative/esc50/3-155234-A-43.wav,48000,64000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
860,data/interim/negative/esc50/3-155234-A-43.wav,56000,72000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
861,data/interim/negative/esc50/3-155234-A-43.wav,64000,80000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
862,data/interim/negative/esc50/3-155234-A-43.wav,72000,80000,0,negative,esc50,negative/esc50/3-155234-A-43,,train
863,data/interim/negative/esc50/3-156581-B-14.wav,0,16000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
864,data/interim/negative/esc50/3-156581-B-14.wav,8000,24000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
865,data/interim/negative/esc50/3-156581-B-14.wav,16000,32000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
866,data/interim/negative/esc50/3-156581-B-14.wav,24000,40000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
867,data/interim/negative/esc50/3-156581-B-14.wav,32000,48000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
868,data/interim/negative/esc50/3-156581-B-14.wav,40000,56000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
869,data/interim/negative/esc50/3-156581-B-14.wav,48000,64000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
870,data/interim/negative/esc50/3-156581-B-14.wav,56000,72000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
871,data/interim/negative/esc50/3-156581-B-14.wav,64000,80000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
872,data/interim/negative/esc50/3-156581-B-14.wav,72000,80000,0,negative,esc50,negative/esc50/3-156581-B-14,,val
873,data/interim/negative/esc50/3-157149-A-10.wav,0,16000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
874,data/interim/negative/esc50/3-157149-A-10.wav,8000,24000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
875,data/interim/negative/esc50/3-157149-A-10.wav,16000,32000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
876,data/interim/negative/esc50/3-157149-A-10.wav,24000,40000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
877,data/interim/negative/esc50/3-157149-A-10.wav,32000,48000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
878,data/interim/negative/esc50/3-157149-A-10.wav,40000,56000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
879,data/interim/negative/esc50/3-157149-A-10.wav,48000,64000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
880,data/interim/negative/esc50/3-157149-A-10.wav,56000,72000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
881,data/interim/negative/esc50/3-157149-A-10.wav,64000,80000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
882,data/interim/negative/esc50/3-157149-A-10.wav,72000,80000,0,negative,esc50,negative/esc50/3-157149-A-10,,train
883,data/interim/negative/esc50/3-157492-A-45.wav,0,16000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
884,data/interim/negative/esc50/3-157492-A-45.wav,8000,24000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
885,data/interim/negative/esc50/3-157492-A-45.wav,16000,32000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
886,data/interim/negative/esc50/3-157492-A-45.wav,24000,40000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
887,data/interim/negative/esc50/3-157492-A-45.wav,32000,48000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
888,data/interim/negative/esc50/3-157492-A-45.wav,40000,56000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
889,data/interim/negative/esc50/3-157492-A-45.wav,48000,64000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
890,data/interim/negative/esc50/3-157492-A-45.wav,56000,72000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
891,data/interim/negative/esc50/3-157492-A-45.wav,64000,80000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
892,data/interim/negative/esc50/3-157492-A-45.wav,72000,80000,0,negative,esc50,negative/esc50/3-157492-A-45,,train
893,data/interim/negative/esc50/3-162786-A-13.wav,0,16000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
894,data/interim/negative/esc50/3-162786-A-13.wav,8000,24000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
895,data/interim/negative/esc50/3-162786-A-13.wav,16000,32000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
896,data/interim/negative/esc50/3-162786-A-13.wav,24000,40000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
897,data/interim/negative/esc50/3-162786-A-13.wav,32000,48000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
898,data/interim/negative/esc50/3-162786-A-13.wav,40000,56000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
899,data/interim/negative/esc50/3-162786-A-13.wav,48000,64000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
900,data/interim/negative/esc50/3-162786-A-13.wav,56000,72000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
901,data/interim/negative/esc50/3-162786-A-13.wav,64000,80000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
902,data/interim/negative/esc50/3-162786-A-13.wav,72000,80000,0,negative,esc50,negative/esc50/3-162786-A-13,,train
903,data/interim/negative/esc50/3-163607-A-13.wav,0,16000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
904,data/interim/negative/esc50/3-163607-A-13.wav,8000,24000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
905,data/interim/negative/esc50/3-163607-A-13.wav,16000,32000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
906,data/interim/negative/esc50/3-163607-A-13.wav,24000,40000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
907,data/interim/negative/esc50/3-163607-A-13.wav,32000,48000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
908,data/interim/negative/esc50/3-163607-A-13.wav,40000,56000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
909,data/interim/negative/esc50/3-163607-A-13.wav,48000,64000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
910,data/interim/negative/esc50/3-163607-A-13.wav,56000,72000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
911,data/interim/negative/esc50/3-163607-A-13.wav,64000,80000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
912,data/interim/negative/esc50/3-163607-A-13.wav,72000,80000,0,negative,esc50,negative/esc50/3-163607-A-13,,train
913,data/interim/negative/esc50/3-193767-A-47.wav,0,16000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
914,data/interim/negative/esc50/3-193767-A-47.wav,8000,24000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
915,data/interim/negative/esc50/3-193767-A-47.wav,16000,32000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
916,data/interim/negative/esc50/3-193767-A-47.wav,24000,40000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
917,data/interim/negative/esc50/3-193767-A-47.wav,32000,48000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
918,data/interim/negative/esc50/3-193767-A-47.wav,40000,56000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
919,data/interim/negative/esc50/3-193767-A-47.wav,48000,64000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
920,data/interim/negative/esc50/3-193767-A-47.wav,56000,72000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
921,data/interim/negative/esc50/3-193767-A-47.wav,64000,80000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
922,data/interim/negative/esc50/3-193767-A-47.wav,72000,80000,0,negative,esc50,negative/esc50/3-193767-A-47,,train
923,data/interim/negative/esc50/3-68630-A-40.wav,0,16000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
924,data/interim/negative/esc50/3-68630-A-40.wav,8000,24000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
925,data/interim/negative/esc50/3-68630-A-40.wav,16000,32000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
926,data/interim/negative/esc50/3-68630-A-40.wav,24000,40000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
927,data/interim/negative/esc50/3-68630-A-40.wav,32000,48000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
928,data/interim/negative/esc50/3-68630-A-40.wav,40000,56000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
929,data/interim/negative/esc50/3-68630-A-40.wav,48000,64000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
930,data/interim/negative/esc50/3-68630-A-40.wav,56000,72000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
931,data/interim/negative/esc50/3-68630-A-40.wav,64000,80000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
932,data/interim/negative/esc50/3-68630-A-40.wav,72000,80000,0,negative,esc50,negative/esc50/3-68630-A-40,,val
933,data/interim/negative/esc50/3-94344-A-25.wav,0,16000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
934,data/interim/negative/esc50/3-94344-A-25.wav,8000,24000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
935,data/interim/negative/esc50/3-94344-A-25.wav,16000,32000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
936,data/interim/negative/esc50/3-94344-A-25.wav,24000,40000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
937,data/interim/negative/esc50/3-94344-A-25.wav,32000,48000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
938,data/interim/negative/esc50/3-94344-A-25.wav,40000,56000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
939,data/interim/negative/esc50/3-94344-A-25.wav,48000,64000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
940,data/interim/negative/esc50/3-94344-A-25.wav,56000,72000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
941,data/interim/negative/esc50/3-94344-A-25.wav,64000,80000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
942,data/interim/negative/esc50/3-94344-A-25.wav,72000,80000,0,negative,esc50,negative/esc50/3-94344-A-25,,train
943,data/interim/negative/esc50/4-144083-C-16.wav,0,16000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
944,data/interim/negative/esc50/4-144083-C-16.wav,8000,24000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
945,data/interim/negative/esc50/4-144083-C-16.wav,16000,32000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
946,data/interim/negative/esc50/4-144083-C-16.wav,24000,40000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
947,data/interim/negative/esc50/4-144083-C-16.wav,32000,48000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
948,data/interim/negative/esc50/4-144083-C-16.wav,40000,56000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
949,data/interim/negative/esc50/4-144083-C-16.wav,48000,64000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
950,data/interim/negative/esc50/4-144083-C-16.wav,56000,72000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
951,data/interim/negative/esc50/4-144083-C-16.wav,64000,80000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
952,data/interim/negative/esc50/4-144083-C-16.wav,72000,80000,0,negative,esc50,negative/esc50/4-144083-C-16,,test
953,data/interim/negative/esc50/4-161100-A-47.wav,0,16000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
954,data/interim/negative/esc50/4-161100-A-47.wav,8000,24000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
955,data/interim/negative/esc50/4-161100-A-47.wav,16000,32000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
956,data/interim/negative/esc50/4-161100-A-47.wav,24000,40000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
957,data/interim/negative/esc50/4-161100-A-47.wav,32000,48000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
958,data/interim/negative/esc50/4-161100-A-47.wav,40000,56000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
959,data/interim/negative/esc50/4-161100-A-47.wav,48000,64000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
960,data/interim/negative/esc50/4-161100-A-47.wav,56000,72000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
961,data/interim/negative/esc50/4-161100-A-47.wav,64000,80000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
962,data/interim/negative/esc50/4-161100-A-47.wav,72000,80000,0,negative,esc50,negative/esc50/4-161100-A-47,,val
963,data/interim/negative/esc50/4-163606-A-16.wav,0,16000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
964,data/interim/negative/esc50/4-163606-A-16.wav,8000,24000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
965,data/interim/negative/esc50/4-163606-A-16.wav,16000,32000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
966,data/interim/negative/esc50/4-163606-A-16.wav,24000,40000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
967,data/interim/negative/esc50/4-163606-A-16.wav,32000,48000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
968,data/interim/negative/esc50/4-163606-A-16.wav,40000,56000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
969,data/interim/negative/esc50/4-163606-A-16.wav,48000,64000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
970,data/interim/negative/esc50/4-163606-A-16.wav,56000,72000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
971,data/interim/negative/esc50/4-163606-A-16.wav,64000,80000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
972,data/interim/negative/esc50/4-163606-A-16.wav,72000,80000,0,negative,esc50,negative/esc50/4-163606-A-16,,train
973,data/interim/negative/esc50/4-163608-B-16.wav,0,16000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
974,data/interim/negative/esc50/4-163608-B-16.wav,8000,24000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
975,data/interim/negative/esc50/4-163608-B-16.wav,16000,32000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
976,data/interim/negative/esc50/4-163608-B-16.wav,24000,40000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
977,data/interim/negative/esc50/4-163608-B-16.wav,32000,48000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
978,data/interim/negative/esc50/4-163608-B-16.wav,40000,56000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
979,data/interim/negative/esc50/4-163608-B-16.wav,48000,64000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
980,data/interim/negative/esc50/4-163608-B-16.wav,56000,72000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
981,data/interim/negative/esc50/4-163608-B-16.wav,64000,80000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
982,data/interim/negative/esc50/4-163608-B-16.wav,72000,80000,0,negative,esc50,negative/esc50/4-163608-B-16,,train
983,data/interim/negative/esc50/4-165606-A-45.wav,0,16000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
984,data/interim/negative/esc50/4-165606-A-45.wav,8000,24000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
985,data/interim/negative/esc50/4-165606-A-45.wav,16000,32000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
986,data/interim/negative/esc50/4-165606-A-45.wav,24000,40000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
987,data/interim/negative/esc50/4-165606-A-45.wav,32000,48000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
988,data/interim/negative/esc50/4-165606-A-45.wav,40000,56000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
989,data/interim/negative/esc50/4-165606-A-45.wav,48000,64000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
990,data/interim/negative/esc50/4-165606-A-45.wav,56000,72000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
991,data/interim/negative/esc50/4-165606-A-45.wav,64000,80000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
992,data/interim/negative/esc50/4-165606-A-45.wav,72000,80000,0,negative,esc50,negative/esc50/4-165606-A-45,,test
993,data/interim/negative/esc50/4-165933-A-45.wav,0,16000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
994,data/interim/negative/esc50/4-165933-A-45.wav,8000,24000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
995,data/interim/negative/esc50/4-165933-A-45.wav,16000,32000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
996,data/interim/negative/esc50/4-165933-A-45.wav,24000,40000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
997,data/interim/negative/esc50/4-165933-A-45.wav,32000,48000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
998,data/interim/negative/esc50/4-165933-A-45.wav,40000,56000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
999,data/interim/negative/esc50/4-165933-A-45.wav,48000,64000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
1000,data/interim/negative/esc50/4-165933-A-45.wav,56000,72000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
1001,data/interim/negative/esc50/4-165933-A-45.wav,64000,80000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
1002,data/interim/negative/esc50/4-165933-A-45.wav,72000,80000,0,negative,esc50,negative/esc50/4-165933-A-45,,train
1003,data/interim/negative/esc50/4-176631-A-43.wav,0,16000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1004,data/interim/negative/esc50/4-176631-A-43.wav,8000,24000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1005,data/interim/negative/esc50/4-176631-A-43.wav,16000,32000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1006,data/interim/negative/esc50/4-176631-A-43.wav,24000,40000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1007,data/interim/negative/esc50/4-176631-A-43.wav,32000,48000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1008,data/interim/negative/esc50/4-176631-A-43.wav,40000,56000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1009,data/interim/negative/esc50/4-176631-A-43.wav,48000,64000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1010,data/interim/negative/esc50/4-176631-A-43.wav,56000,72000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1011,data/interim/negative/esc50/4-176631-A-43.wav,64000,80000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1012,data/interim/negative/esc50/4-176631-A-43.wav,72000,80000,0,negative,esc50,negative/esc50/4-176631-A-43,,val
1013,data/interim/negative/esc50/4-177250-A-10.wav,0,16000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1014,data/interim/negative/esc50/4-177250-A-10.wav,8000,24000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1015,data/interim/negative/esc50/4-177250-A-10.wav,16000,32000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1016,data/interim/negative/esc50/4-177250-A-10.wav,24000,40000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1017,data/interim/negative/esc50/4-177250-A-10.wav,32000,48000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1018,data/interim/negative/esc50/4-177250-A-10.wav,40000,56000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1019,data/interim/negative/esc50/4-177250-A-10.wav,48000,64000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1020,data/interim/negative/esc50/4-177250-A-10.wav,56000,72000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1021,data/interim/negative/esc50/4-177250-A-10.wav,64000,80000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1022,data/interim/negative/esc50/4-177250-A-10.wav,72000,80000,0,negative,esc50,negative/esc50/4-177250-A-10,,train
1023,data/interim/negative/esc50/4-178402-A-43.wav,0,16000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1024,data/interim/negative/esc50/4-178402-A-43.wav,8000,24000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1025,data/interim/negative/esc50/4-178402-A-43.wav,16000,32000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1026,data/interim/negative/esc50/4-178402-A-43.wav,24000,40000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
1027,data/interim/negative/esc50/4-178402-A-43.wav,32000,48000,0,negative,esc50,negative/esc50/4-178402-A-43,,train
